"createDt","deathCnt","defCnt","gubun","gubunCn","gubunEn","incDec","isolClearCnt","isolIngCnt","localOccCnt","overFlowCnt","qurRate","seq","stdDay","updateDt"
2020-10-14,"66","5607","서울","首<U+5C14>","Seoul","23","5050","491","23","0","57.61","5006","2020년 10월 14일 00시","null"
2020-10-14,"438","24889","합계","合<U+8BA1>","Total","84","23030","1421","53","31","48.00","5005","2020년 10월 14일 00시","null"
2020-10-13,"0","1607","검역","隔離區","Lazaretto","21","1420","187","0","21","-","5004","2020년 10월 13일 00시","null"
2020-10-13,"0","59","제주","<U+6D4E>州","Jeju","0","59","0","0","0","8.80","5003","2020년 10월 13일 00시","null"
2020-10-13,"0","297","경남","<U+5E86>南","Gyeongsangnam-do","0","286","11","0","0","8.84","5002","2020년 10월 13일 00시","null"
2020-10-13,"56","1570","경북","<U+5E86>北","Gyeongsangbuk-do","1","1481","33","0","1","58.97","5001","2020년 10월 13일 00시","null"
2020-10-13,"2","176","전남","全南","Jeollanam-do","0","166","8","0","0","9.44","5000","2020년 10월 13일 00시","null"
2020-10-13,"0","152","전북","全北","Jeollabuk-do","1","119","33","1","0","8.36","4999","2020년 10월 13일 00시","null"
2020-10-13,"6","499","충남","忠南","Chungcheongnam-do","2","455","38","2","0","23.51","4998","2020년 10월 13일 00시","null"
2020-10-13,"1","179","충북","忠北","Chungcheongbuk-do","1","156","22","1","0","11.19","4997","2020년 10월 13일 00시","null"
2020-10-13,"3","231","강원","江原","Gangwon-do","4","219","9","4","0","14.99","4996","2020년 10월 13일 00시","null"
2020-10-13,"83","4713","경기","京畿","Gyeonggi-do","38","4248","382","32","6","35.57","4995","2020년 10월 13일 00시","null"
2020-10-13,"0","78","세종","世宗","Sejong","0","74","4","0","0","22.79","4994","2020년 10월 13일 00시","null"
2020-10-13,"2","155","울산","蔚山","Ulsan","0","144","9","0","0","13.51","4993","2020년 10월 13일 00시","null"
2020-10-13,"5","408","대전","大田","Daejeon","10","352","51","9","1","27.68","4992","2020년 10월 13일 00시","null"
2020-10-13,"3","499","광주","光州","Gwangju","2","493","3","1","1","34.26","4991","2020년 10월 13일 00시","null"
2020-10-13,"8","968","인천","仁川","Incheon","0","887","73","0","0","32.75","4990","2020년 10월 13일 00시","null"
2020-10-13,"196","7141","대구","大邱","Daegu","1","6933","12","0","1","293.09","4989","2020년 10월 13일 00시","null"
2020-10-13,"4","489","부산","釜山","Busan","1","406","79","1","0","14.33","4988","2020년 10월 13일 00시","null"
2020-10-13,"65","5584","서울","首<U+5C14>","Seoul","20","4965","554","18","2","57.37","4987","2020년 10월 13일 00시","null"
2020-10-13,"434","24805","합계","合<U+8BA1>","Total","102","22863","1508","69","33","47.84","4986","2020년 10월 13일 00시","null"
2020-10-12,"0","1586","검역","隔離區","Lazaretto","9","1418","168","0","9","-","4985","2020년 10월 12일 00시","null"
2020-10-12,"0","59","제주","<U+6D4E>州","Jeju","0","59","0","0","0","8.80","4984","2020년 10월 12일 00시","null"
2020-10-12,"0","297","경남","<U+5E86>南","Gyeongsangnam-do","1","286","11","1","0","8.84","4983","2020년 10월 12일 00시","null"
2020-10-12,"56","1569","경북","<U+5E86>北","Gyeongsangbuk-do","1","1471","42","0","1","58.93","4982","2020년 10월 12일 00시","null"
2020-10-12,"2","176","전남","全南","Jeollanam-do","0","166","8","0","0","9.44","4981","2020년 10월 12일 00시","null"
2020-10-12,"0","151","전북","全北","Jeollabuk-do","2","119","32","1","1","8.31","4980","2020년 10월 12일 00시","null"
2020-10-12,"6","497","충남","忠南","Chungcheongnam-do","2","455","36","0","2","23.42","4979","2020년 10월 12일 00시","null"
2020-10-12,"1","178","충북","忠北","Chungcheongbuk-do","0","154","23","0","0","11.13","4978","2020년 10월 12일 00시","null"
2020-10-12,"3","227","강원","江原","Gangwon-do","1","219","5","1","0","14.74","4977","2020년 10월 12일 00시","null"
2020-10-12,"83","4675","경기","京畿","Gyeonggi-do","30","4212","380","17","13","35.28","4976","2020년 10월 12일 00시","null"
2020-10-12,"0","78","세종","世宗","Sejong","0","74","4","0","0","22.79","4975","2020년 10월 12일 00시","null"
2020-10-12,"2","155","울산","蔚山","Ulsan","0","144","9","0","0","13.51","4974","2020년 10월 12일 00시","null"
2020-10-12,"5","398","대전","大田","Daejeon","13","351","42","13","0","27.00","4973","2020년 10월 12일 00시","null"
2020-10-12,"3","497","광주","光州","Gwangju","1","492","2","1","0","34.12","4972","2020년 10월 12일 00시","null"
2020-10-12,"8","968","인천","仁川","Incheon","3","883","77","3","0","32.75","4971","2020년 10월 12일 00시","null"
2020-10-12,"196","7140","대구","大邱","Daegu","0","6931","13","0","0","293.04","4970","2020년 10월 12일 00시","null"
2020-10-12,"4","488","부산","釜山","Busan","4","400","84","3","1","14.30","4969","2020년 10월 12일 00시","null"
2020-10-12,"64","5564","서울","首<U+5C14>","Seoul","31","4894","606","29","2","57.16","4968","2020년 10월 12일 00시","null"
2020-10-12,"433","24703","합계","合<U+8BA1>","Total","98","22728","1542","69","29","47.65","4967","2020년 10월 12일 00시","null"
2020-10-12,"0","1586","검역","隔離區","Lazaretto","9","1418","168","0","9","-","4966","2020년 10월 12일 00시","null"
2020-10-12,"0","59","제주","<U+6D4E>州","Jeju","0","59","0","0","0","8.80","4965","2020년 10월 12일 00시","null"
2020-10-12,"0","297","경남","<U+5E86>南","Gyeongsangnam-do","1","286","11","1","0","8.84","4964","2020년 10월 12일 00시","null"
2020-10-12,"56","1569","경북","<U+5E86>北","Gyeongsangbuk-do","1","1471","42","0","1","58.93","4963","2020년 10월 12일 00시","null"
2020-10-12,"2","176","전남","全南","Jeollanam-do","0","166","8","0","0","9.44","4962","2020년 10월 12일 00시","null"
2020-10-12,"0","151","전북","全北","Jeollabuk-do","2","119","32","1","1","8.31","4961","2020년 10월 12일 00시","null"
2020-10-12,"6","497","충남","忠南","Chungcheongnam-do","2","455","36","0","2","23.42","4960","2020년 10월 12일 00시","null"
2020-10-12,"1","178","충북","忠北","Chungcheongbuk-do","0","154","23","0","0","11.13","4959","2020년 10월 12일 00시","null"
2020-10-12,"3","227","강원","江原","Gangwon-do","1","219","5","1","0","14.74","4958","2020년 10월 12일 00시","null"
2020-10-12,"83","4675","경기","京畿","Gyeonggi-do","29","4213","379","16","13","35.28","4957","2020년 10월 12일 00시","null"
2020-10-12,"0","78","세종","世宗","Sejong","0","74","4","0","0","22.79","4956","2020년 10월 12일 00시","null"
2020-10-12,"2","155","울산","蔚山","Ulsan","0","144","9","0","0","13.51","4955","2020년 10월 12일 00시","null"
2020-10-12,"5","398","대전","大田","Daejeon","13","351","42","13","0","27.00","4954","2020년 10월 12일 00시","null"
2020-10-12,"3","497","광주","光州","Gwangju","1","492","2","1","0","34.12","4953","2020년 10월 12일 00시","null"
2020-10-12,"8","968","인천","仁川","Incheon","3","883","77","3","0","32.75","4952","2020년 10월 12일 00시","null"
2020-10-12,"196","7140","대구","大邱","Daegu","0","6931","13","0","0","293.04","4951","2020년 10월 12일 00시","null"
2020-10-12,"4","488","부산","釜山","Busan","4","400","84","3","1","14.30","4950","2020년 10월 12일 00시","null"
2020-10-12,"64","5564","서울","首<U+5C14>","Seoul","31","4894","606","29","2","57.16","4949","2020년 10월 12일 00시","null"
2020-10-12,"433","24703","합계","合<U+8BA1>","Total","97","22729","1541","68","29","47.65","4948","2020년 10월 12일 00시","null"
2020-10-11,"0","1577","검역","隔離區","Lazaretto","3","1416","161","0","3","-","4947","2020년 10월 11일 00시","null"
2020-10-11,"0","59","제주","<U+6D4E>州","Jeju","0","59","0","0","0","8.80","4946","2020년 10월 11일 00시","null"
2020-10-11,"0","296","경남","<U+5E86>南","Gyeongsangnam-do","0","286","10","0","0","8.81","4945","2020년 10월 11일 00시","null"
2020-10-11,"56","1568","경북","<U+5E86>北","Gyeongsangbuk-do","0","1470","42","0","0","58.89","4944","2020년 10월 11일 00시","null"
2020-10-11,"2","176","전남","全南","Jeollanam-do","0","166","8","0","0","9.44","4943","2020년 10월 11일 00시","null"
2020-10-11,"0","149","전북","全北","Jeollabuk-do","0","118","31","0","0","8.20","4942","2020년 10월 11일 00시","null"
2020-10-11,"6","495","충남","忠南","Chungcheongnam-do","1","455","34","1","0","23.32","4941","2020년 10월 11일 00시","null"
2020-10-11,"1","178","충북","忠北","Chungcheongbuk-do","0","154","23","0","0","11.13","4940","2020년 10월 11일 00시","null"
2020-10-11,"3","226","강원","江原","Gangwon-do","2","219","4","2","0","14.67","4939","2020년 10월 11일 00시","null"
2020-10-11,"82","4646","경기","京畿","Gyeonggi-do","21","4202","362","18","3","35.06","4938","2020년 10월 11일 00시","null"
2020-10-11,"0","78","세종","世宗","Sejong","0","73","5","0","0","22.79","4937","2020년 10월 11일 00시","null"
2020-10-11,"2","155","울산","蔚山","Ulsan","1","144","9","0","1","13.51","4936","2020년 10월 11일 00시","null"
2020-10-11,"5","385","대전","大田","Daejeon","2","351","29","2","0","26.12","4935","2020년 10월 11일 00시","null"
2020-10-11,"3","496","광주","光州","Gwangju","0","490","3","0","0","34.05","4934","2020년 10월 11일 00시","null"
2020-10-11,"8","965","인천","仁川","Incheon","1","882","75","1","0","32.64","4933","2020년 10월 11일 00시","null"
2020-10-11,"196","7140","대구","大邱","Daegu","1","6931","13","0","1","293.04","4932","2020년 10월 11일 00시","null"
2020-10-11,"4","484","부산","釜山","Busan","3","399","81","3","0","14.19","4931","2020년 10월 11일 00시","null"
2020-10-11,"64","5533","서울","首<U+5C14>","Seoul","23","4878","591","19","4","56.84","4930","2020년 10월 11일 00시","null"
2020-10-11,"432","24606","합계","合<U+8BA1>","Total","58","22693","1481","46","12","47.46","4929","2020년 10월 11일 00시","null"
2020-10-10,"0","1574","검역","隔離區","Lazaretto","5","1413","161","0","5","-","4928","2020년 10월 10일 00시","null"
2020-10-10,"0","59","제주","<U+6D4E>州","Jeju","0","59","0","0","0","8.8","4927","2020년 10월 10일 00시","null"
2020-10-10,"0","296","경남","<U+5E86>南","Gyeongsangnam-do","0","286","10","0","0","8.81","4926","2020년 10월 10일 00시","null"
2020-10-10,"56","1568","경북","<U+5E86>北","Gyeongsangbuk-do","0","1468","44","0","0","58.89","4925","2020년 10월 10일 00시","null"
2020-10-10,"2","176","전남","全南","Jeollanam-do","2","166","8","1","1","9.44","4924","2020년 10월 10일 00시","null"
2020-10-10,"0","149","전북","全北","Jeollabuk-do","0","117","32","0","0","8.2","4923","2020년 10월 10일 00시","null"
2020-10-10,"6","494","충남","忠南","Chungcheongnam-do","3","448","40","1","2","23.27","4922","2020년 10월 10일 00시","null"
2020-10-10,"1","178","충북","忠北","Chungcheongbuk-do","0","154","23","0","0","11.13","4921","2020년 10월 10일 00시","null"
2020-10-10,"3","224","강원","江原","Gangwon-do","0","218","3","0","0","14.54","4920","2020년 10월 10일 00시","null"
2020-10-10,"81","4625","경기","京畿","Gyeonggi-do","24","4183","361","24","0","34.9","4919","2020년 10월 10일 00시","null"
2020-10-10,"0","78","세종","世宗","Sejong","0","73","5","0","0","22.79","4918","2020년 10월 10일 00시","null"
2020-10-10,"2","154","울산","蔚山","Ulsan","0","144","8","0","0","13.43","4917","2020년 10월 10일 00시","null"
2020-10-10,"5","383","대전","大田","Daejeon","1","351","27","1","0","25.98","4916","2020년 10월 10일 00시","null"
2020-10-10,"3","496","광주","光州","Gwangju","0","490","3","0","0","34.05","4915","2020년 10월 10일 00시","null"
2020-10-10,"8","964","인천","仁川","Incheon","8","879","77","8","0","32.61","4914","2020년 10월 10일 00시","null"
2020-10-10,"196","7139","대구","大邱","Daegu","1","6929","14","0","1","293","4913","2020년 10월 10일 00시","null"
2020-10-10,"4","481","부산","釜山","Busan","3","399","78","3","0","14.1","4912","2020년 10월 10일 00시","null"
2020-10-10,"63","5510","서울","首<U+5C14>","Seoul","25","4847","600","23","2","56.61","4911","2020년 10월 10일 00시","null"
2020-10-10,"430","24548","합계","合<U+8BA1>","Total","72","22624","1494","61","11","47.35","4910","2020년 10월 10일 00시","null"
2020-10-09,"0","1569","검역","隔離區","Lazaretto","6","1407","162","0","6","-","4909","2020년 10월 09일 00시","null"
2020-10-09,"0","59","제주","<U+6D4E>州","Jeju","0","59","0","0","0","8.80","4908","2020년 10월 09일 00시","null"
2020-10-09,"0","296","경남","<U+5E86>南","Gyeongsangnam-do","1","285","11","0","1","8.81","4907","2020년 10월 09일 00시","null"
2020-10-09,"56","1568","경북","<U+5E86>北","Gyeongsangbuk-do","0","1466","46","0","0","58.89","4906","2020년 10월 09일 00시","null"
2020-10-09,"2","174","전남","全南","Jeollanam-do","1","163","9","1","0","9.33","4905","2020년 10월 09일 00시","null"
2020-10-09,"0","149","전북","全北","Jeollabuk-do","0","115","34","0","0","8.20","4904","2020년 10월 09일 00시","null"
2020-10-09,"6","491","충남","忠南","Chungcheongnam-do","0","446","39","0","0","23.13","4903","2020년 10월 09일 00시","null"
2020-10-09,"1","178","충북","忠北","Chungcheongbuk-do","1","154","23","1","0","11.13","4902","2020년 10월 09일 00시","null"
2020-10-09,"3","224","강원","江原","Gangwon-do","0","218","3","0","0","14.54","4901","2020년 10월 09일 00시","null"
2020-10-09,"80","4601","경기","京畿","Gyeonggi-do","12","4160","361","9","3","34.72","4900","2020년 10월 09일 00시","null"
2020-10-09,"0","78","세종","世宗","Sejong","0","73","5","0","0","22.79","4899","2020년 10월 09일 00시","null"
2020-10-09,"2","154","울산","蔚山","Ulsan","0","144","8","0","0","13.43","4898","2020년 10월 09일 00시","null"
2020-10-09,"5","382","대전","大田","Daejeon","5","350","27","5","0","25.91","4897","2020년 10월 09일 00시","null"
2020-10-09,"3","496","광주","光州","Gwangju","0","489","4","0","0","34.05","4896","2020년 10월 09일 00시","null"
2020-10-09,"8","956","인천","仁川","Incheon","0","873","75","0","0","32.34","4895","2020년 10월 09일 00시","null"
2020-10-09,"196","7138","대구","大邱","Daegu","1","6927","15","0","1","292.96","4894","2020년 10월 09일 00시","null"
2020-10-09,"4","478","부산","釜山","Busan","5","394","80","5","0","14.01","4893","2020년 10월 09일 00시","null"
2020-10-09,"62","5485","서울","首<U+5C14>","Seoul","22","4846","577","17","5","56.35","4892","2020년 10월 09일 00시","null"
2020-10-09,"428","24476","합계","合<U+8BA1>","Total","54","22569","1479","38","16","47.21","4891","2020년 10월 09일 00시","null"
2020-10-08,"0","1563","검역","隔離區","Lazaretto","3","1405","158","0","3","-","4890","2020년 10월 08일 00시","null"
2020-10-08,"0","59","제주","<U+6D4E>州","Jeju","0","59","0","0","0","8.80","4889","2020년 10월 08일 00시","null"
2020-10-08,"0","295","경남","<U+5E86>南","Gyeongsangnam-do","3","283","12","1","2","8.78","4888","2020년 10월 08일 00시","null"
2020-10-08,"56","1568","경북","<U+5E86>北","Gyeongsangbuk-do","1","1464","48","1","0","58.89","4887","2020년 10월 08일 00시","null"
2020-10-08,"2","173","전남","全南","Jeollanam-do","0","158","13","0","0","9.28","4886","2020년 10월 08일 00시","null"
2020-10-08,"0","149","전북","全北","Jeollabuk-do","0","114","35","0","0","8.20","4885","2020년 10월 08일 00시","null"
2020-10-08,"6","491","충남","忠南","Chungcheongnam-do","0","446","39","0","0","23.13","4884","2020년 10월 08일 00시","null"
2020-10-08,"1","177","충북","忠北","Chungcheongbuk-do","1","154","22","0","1","11.07","4883","2020년 10월 08일 00시","null"
2020-10-08,"3","224","강원","江原","Gangwon-do","0","217","4","0","0","14.54","4882","2020년 10월 08일 00시","null"
2020-10-08,"80","4589","경기","京畿","Gyeonggi-do","24","4125","384","22","2","34.63","4881","2020년 10월 08일 00시","null"
2020-10-08,"0","78","세종","世宗","Sejong","0","72","6","0","0","22.79","4880","2020년 10월 08일 00시","null"
